paragraph
© CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share.
© CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share.
"Core Connections Geometry Shapes and Transformations Welcome to Geometry! Geo means Earth (geography is mapping the Earth, for example) and metry means measurement. Geometry applies the arithmetic, algebra and reasoning skills you have learned to the objects you see all around you. During this course, you will ask and answer questions such as “How can I describe this shape?”, “How can I measure this shape?”, “Is this shape symmetrical?”, and “How can I convince others that what I think about this shape is true?” This chapter begins with some activities that will introduce you to the big ideas of the course. Then you will apply motions to triangles and learn how to specify a particular motion. Finally, you will explore attributes of shapes that can be used to categorize and name them and find the probabilities of selecting shapes with certain properties from a “shape bucket.” In this chapter, you will: Ø Become familiar with basic geometric shapes and learn how to describe each one using its attributes, such as parallel sides or rotation symmetry. Ø Investigate three basic rigid transformations: reflection (flip), rotation (turn), and translation (slide). Investigations involving quilts, twisted strips of paper, rug designs, precise reasoning, and kaleidoscopes will introduce you to some basic building-blocks of geometry: shapes, motions, measurements, patterns, reasoning and symmetry. You will learn about transformations as you study how to flip, turn, and slide shapes. Then you will learn how to use these motions to build new shapes and to describe symmetry. A “shape bucket” will introduce you to a variety of basic shapes that you will describe, classify and name according to their attributes. ? Mathematically proficient students attend to precision. As you work through this chapter, ask yourself: How can I communicate my ideas precisely to others? © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"1.1.1 How can I design it? • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • Creating a Quilt Using Symmetry Welcome to Geometry! But what is geometry? At the end of this chapter you will have a better understanding of what geometry is. To start, you will focus on several activities that will hopefully challenge you and introduce you to important concepts in geometry that you will study in this course. While all of the problems are solvable with your current math skills, some will be revisited later in the course so that you may apply new geometric tools to solve and extend them. Today you will consider an example of how geometry is applied in the world around you. A very popular American tradition is to create quilts by sewing together remnants of cloth in intricate geometric designs. These quilts often integrate geometric shapes in repeated patterns that show symmetry. For centuries, quilts have been designed to tell stories, document special occasions, or decorate homes. 1-1. DESIGNING A QUILT, Part One How can you use symmetry to design a quilt? Today you will work with your team to design a patch that will be combined with other team patches to make a class quilt. Before you start, review the Team Roles, which are outlined following this problem. a. Each team member will receive four small squares. With a colored pencil or marker, shade in half of each square (one triangle) as shown at right. Each team member should use a different color. b. Next arrange your squares to make a larger 2-by-2 square (as shown at right) with a design that has reflection symmetry. A design has reflection symmetry if it can be folded in half so that both sides match perfectly. Make sure that you have arranged your pieces into a different symmetrical pattern than the rest of your team. Problem continues on next page → © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Core Connections Geometry 1-1. Problem continued from previous page. c. Next, create a 4-by-4 square using the designs created by each team member as shown on the Lesson 1.1.1B Resource Page. Ask your teacher to verify that your designs are all symmetrical and unique. Then glue (or tape) all sixteen pieces carefully to the resource page and cut along the surrounding dashed square so that you have a blank border around your 4-by-4 square. d. Finally, discuss with your team what all of you personally have in common. Come up with a team sentence that captures the most interesting facts. Write your names and this sentence in the border so they wrap around your 4-by-4 design. To help you work together today, each member of your team has a specific job, assigned by your first name (or last name if team members have the same first name). © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Team Roles Resource Manager – If your name comes first alphabetically: • Make sure the team has all of the necessary materials, such as colored pencils or markers and the Lesson 1.1.1A and 1.1.B Resource Pages. • Ask the teacher when the entire team has a question. You might ask, “No one has an idea? Should I ask the teacher?” • Make sure your team cleans up by delegating tasks. You could say, “I will put away the ________ while you _________ .” Facilitator – If your name comes second alphabetically: • Start the team’s discussion by asking, “What are some possible designs?” or “How can we make sure that all of our designs are symmetrical?” or “Are all of our designs different?” • Make sure that all of the team members get any necessary help. You don’t have to answer all the questions yourself. A good facilitator regularly asks, “Do you understand what you are supposed to do?” and “Who can answer ________’s question?” Recorder/Reporter – If your name comes third alphabetically: • Coordinate the taping or gluing of the quilt pieces together onto the resource page in the orientation everyone agreed to. • Take notes for the team. The notes should include phrases like, “We found that we all had in common …” and explanations like, “Each of our designs was found to be unique and symmetrical because …” • Help the team agree on a team sentence: “What do we all have in common?” and “How can I write that on our quilt?” Task Manager – If your name comes fourth alphabetically: • Remind the team to stay on task and not to talk to students in other teams. You can suggest, “Let’s try coming up with different symmetrical patterns.” • Keep track of time. Give your team reminders, such as “I think we need to decide now so that we will have enough time to …” © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Core Connections Geometry ETHODS AND MEANINGS MATH NOTES Lines of Symmetry 1-2. DESIGNING A QUILT, Part Two Your teacher will ask the Recorder/Reporters from each team to bring their finished quilt patches up to the board one at a time and tape them to the other patches. Be prepared to explain how you came up with your unique designs and interesting ideas about symmetry. Also be prepared to read your team sentence to the class. As you listen to the presentations, look for relationships between your designs and the other team designs. When a graph or picture can be folded so that both sides of the fold will perfectly match, it is said to have reflective symmetry. The line where the fold would be is called the line of symmetry. Some shapes have more than one line of symmetry. See the examples below. 1-3. One focus of this Geometry course is to help you recognize and accurately identify a shape. For example, a rectangle is a four-sided shape with four right angles. Which of the shapes below can be called a rectangle? More than one answer is possible. a. b. c. d. e. f. This shape has one line of symmetry. This shape has two lines of symmetry. This shape has eight lines of symmetry. This graph has two lines of symmetry. This shape has no lines of symmetry. © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"1-4. Calculate the values of the expressions below. Show all steps in your process. The answers are provided for you to check your result. If you miss two or more of these and cannot find your errors, be sure to seek help from your team or teacher. a. 2 ⋅ (3(5 + 2) – 1) b. 6 – 2(4 + 5) + 6 c. 3 ⋅ 8 ÷ 22 + 1 d. 5 – 2 ⋅ 3 + 6(32 + 1) 1-5. Match each table of data on the left with its equation on the right and briefly explain why it matches the data. (1) y = x (2) y = 3x – 1 (3) y = x + 3 (4) y = x2 (5) y = –x2 (6) y = x2 + 3 1-6. Simplify the expressions below as much as possible. a. 2a + 4(7 + 5a) b. 4(3x + 2) – 5(7x + 5) c. x(x + 5) d. 2x + x(x + 6) 1-7. Examine the graph at right. Then, in a sentence or two, suggest reasons why the graph rises at 11:00 a.m. and then drops at 1:15 p.m. x – 4 –2 –1 y –1 x –1 –2 y –1 –9 –1 – 4 – 4 x –2 –3 y x –3 –2 –10 y –10 11 –7 –1 –31 a. b. c. d. © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Core Connections Geometry 1.1.2 Can you predict the results? • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • Making Predictions and Investigating Results Today you will investigate what happens when you change the attributes of a Möbius strip. As you investigate, you will record data in a table. You will then analyze this data and use your results to brainstorm further experiments. As you look back at your data, you may start to consider other related questions that can help you understand a pattern and learn more about what is happening. This way of thinking, called investigating, includes not only generating new questions, but also rethinking when the results are not what you expected. 1-8. Working effectively with your study team will be an important part of the learning process throughout this course. Choose a member of your team to read aloud these Study Team Expectations: STUDY TEAM EXPECTATIONS Throughout this course you will regularly work with a team of students. This collaboration will allow you to develop new ways of thinking about mathematics, increase your ability to communicate with others about math, and help you strengthen your understanding by having you explain your thinking to someone else. As you work together, • You are expected to share your ideas and contribute to the team’s work. • You are expected to ask your teammates questions and to offer help to your teammates. Questions can move your team’s thinking forward and help others to understand ideas more clearly. • Remember that a team that functions well works on the same problem together and discusses the problem while it works. • Remember that one student on the team should not dominate the discussion and thinking process. • Your team should regularly stop and verify that everyone on the team agrees with a suggestion or a solution. • Everyone on your team should be consulted before calling on the teacher to answer a question. © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"1-9. On a piece of paper provided by your teacher, make a “bracelet” by taping the two ends securely together. Putting tape on both sides of the bracelet will help to make sure the bracelet is secure. In the diagram of the rectangular strip shown at right, you would tape the ends together so that point A would attach to point C, and point B would attach to point D. Now predict what you think would happen if you were to cut the bracelet down the middle, as shown in the diagram at right. Record your prediction in a table like the one shown below or on your Lesson 1.1.2 Resource Page. Experiment Prediction Result 1-9 Cut bracelet in half as shown in the diagram. 1-10 1-11 1-12a 1-12b 1-12c 1-12d Now cut your strip as described above and record your result in the first row of your table. Make sure to include a short description of your result. 1-10. On a second strip of paper, label a point X in the center of the strip at least one inch away from one end. Now turn this strip into a Möbius strip by attaching the ends together securely after making one twist. For the strip shown in the diagram at right, the paper would be twisted once so that point A would attach to point D. The result should look like the diagram at right. Predict what would happen if you were to draw a line down the center of the strip from point X until you ran out of paper. Record your prediction, conduct the experiment, and record your result. A B C D X A B D C Cut here X A Möbius Strip © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Core Connections Geometry 1-11. What do you think would happen if you were to cut your Möbius strip along the central line you drew in problem 1-10? Record your prediction in your table. Cut just one of your team’s Möbius strips. Record your result in your table. Consider the original strip of paper drawn in problem 1-9 to help you explain why cutting the Möbius strip had this result. 1-12. What else can you learn about Möbius strips? For each experiment below, first record your expectation. Then record your result in your table after conducting the experiment. Use a new Möbius strip for each experiment after part (a). a. What if the result from problem 1-11 is cut in half down the middle again? b. What would happen if the Möbius strip is cut one third of the way from one of the sides of the strip? Be sure to cut a constant distance from the side of the strip. c. What if a strip is formed by two twists instead of one? What would happen if it were cut down the middle? d. If time allows, make up your own experiment. You might change how many twists you make, where you make your cuts, etc. Try to generalize your findings as you conduct your experiment. Be prepared to share your results with the class. 1-13. LEARNING REFLECTION Think over how you and your study team worked today, and what you learned about Möbius strips. What questions did you or your teammates ask that helped move the team forward? What questions do you still have about Möbius strips? What would you like to know more about? © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"The investigative process is a way to study and learn new mathematical ideas. Mathematicians have used this process for many years to make sense of new concepts and to broaden their understanding of older ideas. In general, this process begins with a question that helps you frame what you are looking for. For example, a question such as, “What if the Möbius strip has 2 half-twists? What will happen when that strip is cut in half down the middle?” can help start an investigation to find out what happens when the Möbius strip is slightly altered. Once a question is asked, you can make an educated guess, called a conjecture. This is a mathematical statement that has not yet been proven. Next, exploration begins. This part of the process may last awhile as you gather more information about the mathematical concept. For example, you may first have an idea about the diagonals of a rectangle, but as you draw and measure a rectangle on graph paper, you find out that your conjecture was incorrect. When this happens, you just experiment some more until you have a new conjecture to test. When a conjecture seems to be true, the final step is to prove that the conjecture is always true. A proof is a convincing logical argument that uses definitions and previously proven conjectures in an organized sequence. 1-14. A major focus of this course is learning the investigative process, a process you used during the Möbius Strip activity in problems 1-9 through 1-12. One part of this process is asking mathematical questions. Assume your teacher is thinking of a shape and wants you to figure out what shape it is. Write down three questions you could ask your teacher to determine more about his or her shape. MATH NOTES ETHODS AND MEANINGS The Investigative Process Question Explore and Conjecture Prove © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
Core Connections Geometry 1-15. The shapes at right are examples of equilateral triangles. How can you describe an equilateral triangle? Examine them and make at least two statements that seem true for all equilateral triangles. Then trace these equilateral triangles on your paper and draw one more in a different orientation. 1-16. Match each table of data below with the most appropriate graph and briefly explain why it matches the data. a. Boiling water cooling down. Time (min) Temp (˚C) b. Cost of a phone call. Time (min) 2.5 5.3 Cost (cents) c. Growth of a baby in the womb. Age (months) Length (inches) 0.75 1.5 6.4 9.6 13.6 15.2 16.8 1-17. Solve for the given variable. Show the steps leading to your solution. Check your solution. a. –11x = 77 b. 5c + 1 = 7c – 8 c. x 8 = 2 d. –12 = 3k + 9 1-18. Calculate the values of the expressions below. Show all steps in your process. a. 3(2+6) b. 2 (14)(5) c. 72 – 52 d. 17 – 6 ⋅ 2 + 4 ÷ 2 Examples of Equilateral Triangles Graph 3 Graph 5 Graph 1 Graph 4 Graph 2 © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share.
"1.1.3 How can I predict the area? • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • Perimeter and Area of Enlarging Tile Patterns One of the core ideas of geometry is the measurement of shapes. Often in this course it will be important to find the areas and perimeters of shapes. How these measurements change as a shape is enlarged or reduced in size is especially interesting. Today your team will apply algebraic skills as you investigate the areas and perimeters of similar shapes. 1-19. CARPETMART Your friend Alonzo has come to your team for help. His family owns a rug manufacturing company, which is famous for its unique and versatile designs. One of their most popular designs is shown at right. Each rug design has an “original” size as well as enlargements that are exactly the same shape. Alonzo is excited because his family found out that the king of a far-away land is going to order an extremely large rug for one of his immense banquet halls. Unfortunately, the king is fickle and won’t decide which rug he will order until the very last minute. The day before the banquet, the king will tell Alonzo which rug he wants and how big it will need to be. The king’s palace is huge, so the rug will be VERY big! Since the rugs are different sizes, and since each rug requires wool for the interior and fringe to wrap around the outside, Alonzo will need to quickly find the area and perimeter of each rug in order to obtain the correct quantities of wool and fringe. Your Task: Your teacher will assign your team one of the rug designs to investigate (labeled (a) through (f) below). The “original” rug is shown in Figure 1, while Figures 2 and 3 are the next enlarged rugs of the series. With your team, create a table, graph, and equation for both the area and perimeter of your rug design. Then decide which representation will best help Alonzo find the area and perimeter for any figure number. Problem continues on next page → Figure #3 Figure #1: “The Original” Figure #2 © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Core Connections Geometry 1-19. Problem continued from previous page. Be ready to share your analysis with the rest of the class. Your work must include the following: • Diagrams for the rugs of the next two sizes (Figures 4 and 5) following the pattern shown in Figures 1, 2, and 3. • A description of Figure 20. What will it look like? What are its area and perimeter? • A table, graph, and equation representing the perimeter of your rug design. • A table, graph, and equation representing the area of your rug design. Rug Designs: a. b. c. d. e. f. 1-20. To start problem 1-19, first analyze the pattern your team has been assigned on graph paper, draw diagrams of Figures 4 and 5 for your rug design. Remember to shade Figures 4 and 5 the same way Figures 1 through 3 are shaded. 1-21. Describe Figure 20 of your design. Give as much information as you can. What will it look like? How will the squares be arranged? How will it be shaded? Figure 3 Figure 1 Figure 2 Figure 3 Figure 1 Figure 2 Figure 3 Figure 1 Figure 2 Figure 3 Figure 1 Figure 2 Figure 3 Figure 1 Figure 2 Figure 3 Figure 1 Figure 2 © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"1-22. A table can help you learn more about how the perimeter changes as the rugs get bigger. a. Organize your perimeter data in a table like the one shown below. Figure number Perimeter (in units) b. Graph the perimeter data for Figures 1 through 5. (You do not need to include Figure 20.) What shape is the graph? c. How does the perimeter grow? Examine your table and graph and describe how the perimeter changes as the rugs get bigger. d. Generalize the patterns you have found by writing an equation that will find the perimeter of any size rug in your design. That is, what is the perimeter of Figure n? Show how you got your answer. 1-23. Now analyze how the area changes with a table and graph. a. Make a new table, like the one below, to organize information about the area of each rug in your design. Figure number Area (in square units) b. On a new set of axes, graph the area data for Figures 1 through 5. (You do not need to include Figure 20.) What shape is the graph? c. How does the area grow? Does it grow the same way as the perimeter? Examine your table and graph and describe how the area changes as the rugs get bigger. d. Write an equation that will find the area of Figure n. How did you find your equation? Be ready to share your strategy with the class. 1-24. The King has arrived! He demands a Rug #100, which is Figure 100 in your design. What will its perimeter be? Its area? Justify your answer. Further Guidance section ends here. © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
"Core Connections Geometry ETHODS AND MEANINGS MATH NOTES The Perimeter and Area of a Figure 1-25. Read the Math Notes box for this lesson, which describes how to find the area and perimeter of a shape. Then examine the rectangle at right. If the perimeter of this shape is 120 cm, which equation below represents this fact? Once you have selected the appropriate equation, solve for x. a. 2x + 5 + 6x – 1 = 120 b. 4(6x – 1) = 120 c. 2(6x – 1) + 2(2x + 5) = 120 d. (2x + 5)(6x – 1) = 120 1-26. Delilah drew 3 points on her paper. When she connects these points, must they form a triangle? Why or why not? Draw an example on your paper to support your reasoning. The perimeter of a two- dimensional figure is the distance around its exterior (outside) on a flat surface. It is the total length of the boundary that encloses the interior (inside) region. See the example at right. The area indicates the number of square units needed to fill up a region on a flat surface. For a rectangle, the area is computed by multiplying its length and width. The rectangle at right has a length of 5 units and a width of 3 units, so the area of the rectangle is 15 square units. Area = 5 ⋅ 3 = 15 square units Perimeter = 5 + 8 + 4 + 6 = 23 units 6x – 1 2x + 5 © CPM Educational Program 2026. All rights reserved. Used with permission for research. These materials may not be used for commercial purposes and may not be distributed on the internet. Prepared for Alisha Jain and Frances Harper | 2026 | Do not share."
